,Piksi Time,Lat Piksi,Lon Piksi,Lat Mav,Lon Mav,Mag,Lamor,Laser
342,330585894.0,49.2562446594238,-122.92261505126999,49.25598035940594,-122.92229996633664,42994.198,278,0.128
343,330585994.0,49.2562446594238,-122.92261505126999,49.2559806,-122.9223001,43002.967000000004,356,0.12300000000000018
344,330586094.0,49.2562446594238,-122.92261505126999,49.255980454,-122.922299954,42985.797999999995,291,0.12
345,330586194.0,49.2562446594238,-122.92261505126999,49.2559804,-122.9222999,43003.376,232,0.12
346,330586294.0,49.2562446594238,-122.92261505126999,49.25598069285714,-122.92230029047617,42990.697,132,0.12
347,330586394.0,49.2562446594238,-122.92261505126999,49.2559807,-122.9223003,43011.717000000004,376,0.12
348,330586494.0,49.2562446594238,-122.92261505126999,49.25598031637931,-122.92230037672415,43002.655999999995,247,0.12
349,330586595.0,49.2562446594238,-122.92261505126999,49.2559802,-122.9223004,42991.457,315,0.12
350,330586694.0,49.2562446594238,-122.92261505126999,49.25598047037037,-122.92230073796296,42995.71400000001,264,0.11845000000000008
351,330586794.0,49.2562446594238,-122.92261505126999,49.2559806,-122.9223009,43001.782,313,0.11345000000000008
352,330586894.0,49.2562446594238,-122.92261505126999,49.25598042666667,-122.92230072666666,42993.79,254,0.11756097560975587
353,330586994.0,49.2562446594238,-122.92261505126999,49.2559804,-122.9223007,43011.678,298,0.14195121951219372
354,330587094.0,49.2562446594238,-122.92261505126999,49.25598020243902,-122.9223007,43008.606,234,0.15875598086124418
355,330587194.0,49.2562446594238,-122.92261505126999,49.2559801,-122.9223007,43005.398,278,0.1539712918660287
356,330587294.0,49.2562446594238,-122.92261505126999,49.25597977777778,-122.92230037777777,43010.998,154,0.14915841584158404
357,330587394.0,49.2562446594238,-122.92261505126999,49.2559795,-122.9223001,43011.134000000005,325,0.14420792079207914
358,330587494.0,49.2562446594238,-122.92261505126999,49.25597974117647,-122.92230034117647,43009.054000000004,198,0.13918478260869602
359,330587594.0,49.2562446594238,-122.92261505126999,49.25598,-122.9223006,43009.831,259,0.1337500000000002
360,330587694.0,49.2562446594238,-122.92261505126999,49.25598014933333,-122.922300824,43010.084,300,0.13
361,330587795.0,49.2562446594238,-122.92261505126999,49.2559802,-122.9223009,43010.725999999995,293,0.12744000000000028
362,330587894.0,49.2562446594238,-122.92261505126999,49.25598003333333,-122.92230095555556,43001.062000000005,193,0.12
363,330587994.0,49.2562446594238,-122.92261505126999,49.2559799,-122.922301,43008.956,334,0.12
364,330588094.0,49.2562446594238,-122.92261505126999,49.255979742424245,-122.922301,43012.573,212,0.12
365,330588194.0,49.2562446594238,-122.92261505126999,49.2559795,-122.922301,43005.515,295,0.12
366,330588294.0,49.2562446594238,-122.92261505126999,49.25597898,-122.92230089600001,43007.07,173,0.12
367,330588394.0,49.2562446594238,-122.92261505126999,49.2559785,-122.9223008,43009.753,293,0.12
368,330588494.0,49.2562446594238,-122.92261505126999,49.255978684615386,-122.92230126153846,43000.245,149,0.12
369,330588594.0,49.2562446594238,-122.92261505126999,49.2559789,-122.9223018,43009.325999999994,332,0.12
370,330588694.0,49.2562446594238,-122.92261505126999,49.255978992307696,-122.92230189230769,43006.662000000004,334,0.12031249999999927
371,330588794.0,49.2562446594238,-122.92261505126999,49.2559791,-122.922302,43003.454000000005,347,0.15156249999999968
372,330588894.0,49.2562446594238,-122.92261505126999,49.2559791,-122.922302,43006.856,264,0.1795477386934673
373,330588994.0,49.2562446594238,-122.92261505126999,49.2559791,-122.922302,43008.975999999995,305,0.17452261306532685
374,330589094.0,49.2562446594238,-122.92261505126999,49.255978334782604,-122.92230171304348,43006.797999999995,444,0.16990049751243805
375,330589194.0,49.2562446594238,-122.92261505126999,49.2559775,-122.9223014,43011.776,354,0.16492537313432853
376,330589294.0,49.2562446594238,-122.92261505126999,49.2559775,-122.9223014,43012.165,334,0.15995391705069134
377,330589394.0,49.2562446594238,-122.92261505126999,49.2559775,-122.9223014,43009.306,266,0.15534562211981567
378,330589494.0,49.2562446594238,-122.92261505126999,49.255977561904764,-122.9223014,43009.19,234,0.15073732718894034
