,Piksi Time,Lat Piksi,Lon Piksi,Lat Mav,Lon Mav,Mag,Lamor,Laser
6727,266210833.33333334,-10.256132125854501,-55.03532024345014,-10.256126028148147,-55.035324385925925,24043.259,833,90.53438596491227
6728,266210932.0754717,-10.256132125854501,-55.03530603084922,-10.256125892,-55.035314022,24043.117000000002,688,90.58263157894739
6729,266211030.10752687,-10.256132125854501,-55.03529495888565,-10.256125732608695,-55.035300802173914,24042.976000000002,806,90.61523809523811
6730,266211133.98058254,-10.256132125854501,-55.03528303258557,-10.256125554117647,-55.03528454941176,24042.813,767,90.63904761904762
6731,266211233.68421054,-10.256132125854501,-55.035270690917955,-10.256125436470587,-55.03527313764706,24042.617000000002,737,90.66823529411764
6732,266211335.57692307,-10.256131866603235,-55.035256135810954,-10.256125313207548,-55.035260747169815,24042.422000000002,603,90.69764705882352
6733,266211433.33333334,-10.256131172180199,-55.035244912812225,-10.256125192248062,-55.03524825426357,24042.345,820,90.7201754385965
6734,266211534.0,-10.256131420135517,-55.035233383178735,-10.256125114728682,-55.03523879689922,24042.182999999997,605,90.74210526315791
6735,266211634.0,-10.256132125854501,-55.03522193908694,-10.256125048734178,-55.03522792594937,24041.932999999997,764,90.76739130434783
6736,266211735.0515464,-10.256132125854501,-55.035210402970485,-10.256124983802817,-55.035217,24041.791,596,90.79456521739131
6737,266211836.89320388,-10.256132125854501,-55.035198693136586,-10.256124912676055,-55.0352069,24041.834,715,90.77031413612565
6738,266211931.77570093,-10.256132125854501,-55.03518780146805,-10.256124840441176,-55.035196642647065,24041.453999999998,803,90.73403141361256
6739,266212019.14893618,-10.256132125854501,-55.03517759607194,-10.2561248,-55.03518314137931,24041.28,730,91.1261271676303
6740,266212090.070922,-10.256132125854501,-55.03516947969477,-10.256124753968253,-55.035170330158735,24041.248,605,91.61834319526601
6741,266212236.66666666,-10.256132125854501,-55.03514939166127,-10.2561247,-55.035160021468926,24041.498,701,92.35798816568045
6742,266212339.8148148,-10.256132125854501,-55.03513757999123,-10.2561247,-55.03514821355932,24041.03,586,92.97638743455506
6743,266212434.3137255,-10.256131873411304,-55.035126517800684,-10.256124665189873,-55.035136912658224,24040.694,737,93.45806282722525
6744,266212533.33333334,-10.256131172180199,-55.035115242004345,-10.256124601898735,-55.035126026582276,24040.541,557,93.55799999999991
6745,266212633.66336635,-10.256131172180199,-55.035103797912576,-10.2561246,-55.03511605808383,24040.552000000003,762,93.38603448275855
6746,266212733.0,-10.256130933761625,-55.03509235382085,-10.256124572222223,-55.0351041,24040.541,574,93.65327586206898
6747,266212837.7777778,-10.2561302185059,-55.035080536552144,-10.2561245,-55.035087975833335,24040.226000000002,713,93.92318965517246
6748,266212940.36697248,-10.2561302185059,-55.03506872389056,-10.256124497887324,-55.03507448098591,24039.889,581,93.787619047619
6749,266213034.0,-10.2561302185059,-55.03505799264622,-10.256124428169013,-55.03506395352113,24039.857000000004,659,93.52047619047615
6750,266213132.69230768,-10.2561299800873,-55.03504657745365,-10.256124365909091,-55.03505417727273,24039.748,542,93.44059602649008
6751,266213232.60869566,-10.2561292648315,-55.035035257754146,-10.256124309090909,-55.03504497272728,24039.52,693,92.05527131782998
6752,266213335.1851852,-10.2561292648315,-55.03502337137861,-10.256124229411764,-55.035029947058824,24039.346,676,88.07077519379865
6753,266213431.25,-10.2561292648315,-55.03501248359683,-10.256124153900709,-55.035017292907796,24039.139,750,84.08627906976733
6754,266213534.0,-10.2561292648315,-55.03500068664553,-10.256124069811321,-55.03500673018868,24038.987,703,85.56105590062265
6755,266213634.0,-10.2561292648315,-55.03498825073243,-10.256123944025157,-55.03499685597484,24038.748,691,88.79268656716366
6756,266213735.0515464,-10.2561292648315,-55.03497389173997,-10.256123851492537,-55.03498738507463,24038.705,562,92.21059701492526
6757,266213835.9223301,-10.2561292648315,-55.03496229301376,-10.256123716216216,-55.03497572162162,24038.455,686,92.75732394366194
6758,266213937.7777778,-10.2561292648315,-55.03495087162139,-10.256123476878614,-55.03495957976879,24038.172000000002,522,92.63056338028163
6759,266214026.19047618,-10.2561292648315,-55.03494022150706,-10.256123361271676,-55.03494697861272,24038.031000000003,786,92.50380281690131
6760,266214085.7142857,-10.2561292648315,-55.034932932276604,-10.2561232624,-55.034934284,24038.063,510,92.37390000000005
6761,266214241.9047619,-10.2561292648315,-55.03491232735773,-10.256123183458648,-55.034921306015036,24037.618,632,92.24390000000005
6762,266214337.14285713,-10.2561292648315,-55.034901338465104,-10.256123108270677,-55.034907696992484,24037.498,586,92.02849624060161
6763,266214434.0,-10.2561292648315,-55.03489008988487,-10.256122996511628,-55.034894764534876,24037.444,681,91.81455026455032
6764,266214534.0,-10.2561292648315,-55.03487777709962,-10.256122885593221,-55.03488179491526,24037.248,608,91.60291005291002
6765,266214633.66336635,-10.2561292648315,-55.03486347198484,-10.256122800847457,-55.03486823559322,24036.9,745,91.47837078651692
6766,266214734.0,-10.2561292648315,-55.03485194291216,-10.256122725373134,-55.034858846268655,24036.792,557,91.3819101123596
6767,266214836.26373628,-10.256129018722003,-55.03484049151019,-10.256122666666666,-55.0348474,24036.596,750,91.21159722222225
6768,266214938.5321101,-10.2561283111572,-55.034828653875365,-10.256122615384616,-55.03483463076923,24036.432999999997,579,90.98589861751151
6769,266215032.3529412,-10.2561283111572,-55.03481685305104,-10.256122539655173,-55.03482108448275,24036.118,750,90.71400921658979
6770,266215131.95876288,-10.2561283111572,-55.03480267524723,-10.256122461428571,-55.03480756428572,24036.042,701,90.52964028776981
6771,266215235.41666666,-10.2561283111572,-55.034790754318266,-10.256122391304348,-55.03479486086956,24035.781000000003,801,90.50086330935252
6772,266215338.7755102,-10.2561283111572,-55.03477901043281,-10.256122329192547,-55.03478529565218,24035.553,667,90.38552795031055
6773,266215438.6792453,-10.2561283111572,-55.034766564002425,-10.256122260869565,-55.0347745,24035.346,728,90.17731034482755
6774,266215537.36263737,-10.2561283111572,-55.03475263041834,-10.256122178723404,-55.03476276382979,24035.064,657,89.822275862069
6775,266215639.0909091,-10.2561283111572,-55.03474084016317,-10.256122036879432,-55.03474985602836,24035.053,745,89.60004854368945
6776,266215736.26373628,-10.2561283111572,-55.03472974223473,-10.25612194861111,-55.03473838055556,24034.857000000004,591,89.39131067961164
6777,266215838.5321101,-10.2561283111572,-55.034716853389035,-10.256121876744185,-55.034727095348835,24034.64,723,89.15258373205738
6778,266215931.73076922,-10.2561283111572,-55.034703449138206,-10.256121799310344,-55.03471507241379,24034.292,603,88.90856459330142
6779,266216020.27027026,-10.2561283111572,-55.03469297048211,-10.256121729655172,-55.0347021862069,24034.042,723,88.75466666666668
6780,266216087.16216215,-10.2561283111572,-55.0346853153126,-10.25612166,-55.0346891,24033.944,786,88.63209523809536
6781,266216236.26373628,-10.2561283111572,-55.03466772525871,-10.25612158,-55.034675789999994,24033.977000000003,728,88.5669230769231
6782,266216338.8888889,-10.2561283111572,-55.034653145926335,-10.256121454999999,-55.034663852499996,24033.531000000003,569,88.54602094240839
6783,266216436.17021278,-10.2561283111572,-55.03464201307788,-10.256121362666667,-55.03465214133333,24033.357999999997,759,88.57219895287959
6784,266216541.23711342,-10.25612802603808,-55.03463021504509,-10.25612129361702,-55.034640240425524,24033.042,662,88.56009345794389
6785,266216639.0909091,-10.256127357482901,-55.03461876985067,-10.2561212,-55.0346232579832,24032.999,808,88.46663551401878
6786,266216734.0,-10.256127357482901,-55.034606781005856,-10.2561212,-55.03461112100841,24032.912,562,88.3696137339057
6787,266216837.7777778,-10.256127357482901,-55.03459229007849,-10.256121143030304,-55.03459849333333,24032.499,667,88.26231759656659
6788,266216939.44954127,-10.256127357482901,-55.03458059059004,-10.25612108028169,-55.03458630563381,24032.423,608,88.15609442060085
6789,266217034.34343433,-10.256127357482901,-55.03456959579934,-10.256121009859156,-55.0345748971831,24032.14,752,88.11951807228914
6790,266217134.65346536,-10.256127357482901,-55.03455812790818,-10.256121,-55.03456240273973,24031.932999999997,635,88.07910994764397
6791,266217238.04347825,-10.256127357482901,-55.034545447236766,-10.256121,-55.034550343478266,24031.771,754,87.96806282722514
6792,266217338.5321101,-10.256127357482901,-55.03453103181357,-10.256121,-55.0345395,24031.673,647,87.88567010309278
6793,266217433.6734694,-10.256127357482901,-55.03452012033173,-10.256121,-55.0345245,24031.39,696,87.87020618556701
6794,266217533.33333334,-10.256127357482901,-55.034508705139146,-10.256121,-55.03451159112426,24031.173,601,87.7911904761905
6795,266217634.4827586,-10.256127357482901,-55.03449732462563,-10.256121,-55.03449943146853,24030.977000000003,825,87.58880952380973
6796,266217739.8148148,-10.256127357482901,-55.03448407155163,-10.256121,-55.034488452447555,24030.868,591,87.47875000000005
6797,266217835.29411766,-10.256127102540265,-55.03447035987784,-10.25612094921875,-55.03447723828125,24030.565,664,87.42102439024394
6798,266217933.33333334,-10.256126403808599,-55.034459085175534,-10.256120874825175,-55.03446629790209,24030.456000000002,747,87.38239024390244
6799,266218021.65605095,-10.256126403808599,-55.03444854736332,-10.256120804895104,-55.03445545874126,24030.173,811,87.31041095890399
6800,266218085.35031846,-10.256126403808599,-55.03444091796879,-10.256120730597015,-55.03444151343284,24030.086,732,87.0775342465755
6801,266218234.7368421,-10.256126403808599,-55.03442374696125,-10.256120660927152,-55.03442948741722,24029.804,796,86.84465753424674
6802,266218340.42553192,-10.256126403808599,-55.034408844623364,-10.256120588732395,-55.03441871267606,24029.652000000002,635,86.72863636363637
6803,266218439.63963965,-10.256126403808599,-55.034397443135575,-10.256120447887323,-55.03440512112676,24029.445,791,86.67730769230768
6804,266218533.0,-10.256126403808599,-55.034386634826646,-10.256120316455696,-55.034392688607596,24029.13,586,86.65807692307692
6805,266218632.03883496,-10.256126403808599,-55.03437530077419,-10.256120185321102,-55.03438047155963,24029.238999999998,769,86.65
6806,266218730.6122449,-10.256126197343029,-55.03436330421683,-10.256120001834862,-55.034363866055045,24028.923,542,86.65
6807,266218836.66666666,-10.2561254501343,-55.03434827250824,-10.256119851485147,-55.034351521782185,24028.696,688,86.49799999999999
6808,266218939.44954127,-10.2561254501343,-55.03433644996504,-10.256119702970297,-55.034339343564355,24028.531000000003,801,86.29799999999999
6809,266219031.13207546,-10.2561254501343,-55.03432576161514,-10.256119579503105,-55.03432879751552,24028.326,737,86.21287128712869
6810,266219127.83505154,-10.2561254501343,-55.03431477497537,-10.256119440983607,-55.03431779016393,24028.216,527,86.16336633663369
6811,266219234.0909091,-10.2561254501343,-55.034301842583574,-10.25611927704918,-55.03430609617486,24027.935,767,86.08862831858409
6812,266219341.34615386,-10.2561254501343,-55.034286611220416,-10.256119118181818,-55.03429307272727,24027.836,686,86.0037168141593
6813,266219435.7798165,-10.25612517890583,-55.03427561488719,-10.256118961403509,-55.03427934385965,24027.554,691,85.89298113207546
6814,266219530.52631578,-10.25612449646,-55.03426489579049,-10.256118787719299,-55.03426649122807,24027.597,588,85.75475471698105
6815,266219637.36263737,-10.25612449646,-55.03425274724543,-10.25611863197279,-55.034255442176864,24027.327,769,85.61513207547175
6816,266219741.7475728,-10.25612449646,-55.03424083164758,-10.256118497959184,-55.03424628571428,24027.173,698,85.58132275132276
6817,266219841.23711342,-10.25612449646,-55.034228483835854,-10.256118429931973,-55.03423580952381,24026.891,710,85.57074074074075
6818,266219939.44954127,-10.25612449646,-55.03421430498645,-10.25611832,-55.03422492000001,24026.75,662,85.30078947368419
6819,266220023.02631578,-10.25612449646,-55.0342043575488,-10.256118186923077,-55.034213473076925,24026.651,637,85.09107317073169
6820,266220088.81578946,-10.25612449646,-55.03419682854104,-10.25611811,-55.03420155,24026.412999999997,542,84.9983902439024
6821,266220234.0909091,-10.25612449646,-55.034180704752636,-10.25611804556962,-55.0341876443038,24026.283,728,84.92591304347827
6822,266220342.42424244,-10.25612449646,-55.03416712597165,-10.256118,-55.03417442432432,24026.152000000002,620,84.88678260869567
6823,266220439.44954127,-10.256124790583849,-55.03415326983014,-10.256118,-55.03416415405406,24025.955,750,84.84967914438502
6824,266220534.65346536,-10.2561254501343,-55.03414232590618,-10.256117940000001,-55.03414884,24025.783,586,84.84427807486631
6825,266220637.7777778,-10.2561254501343,-55.03413076715153,-10.2561179,-55.03413408571428,24025.75,703,84.84335195530728
6826,266220739.44954127,-10.2561254501343,-55.03411893755474,-10.256117876760563,-55.03412190492958,24025.553,542,84.8599441340782
6827,266220833.00970873,-10.2561254501343,-55.03410720825195,-10.256117806338029,-55.03411070774648,24025.262000000002,728,84.82460992907805
6828,266220931.95876288,-10.2561254501343,-55.034093141555836,-10.256117750543478,-55.034098325,24025.13,571,84.71113475177302
6829,266221033.66336635,-10.2561254501343,-55.03408137406456,-10.256117694354838,-55.034085729032256,24025.075,745,84.72183266932271
6830,266221132.67326733,-10.256125683878,-55.034070071052135,-10.256117613709678,-55.03407185806452,24024.869,657,84.73378486055776
6831,266221232.03883496,-10.256126403808599,-55.03405784158148,-10.256117487248323,-55.034058901342284,24024.849,679,84.80644067796607
6832,266221329.8969072,-10.256126403808599,-55.03404369550882,-10.256117376870748,-55.034046791156456,24024.695,725,84.94067796610173
6833,266221433.0,-10.256126403808599,-55.03403186798095,-10.256117308163265,-55.03403517959183,24024.445,664,85.04901408450702
6834,266221532.6530612,-10.256126403808599,-55.034020510586814,-10.256117213,-55.034023621,24024.326,627,84.96535211267603
6835,266221633.66336635,-10.256126403808599,-55.03400802612302,-10.256117095808383,-55.03401126407186,24024.283,713,84.95605504587155
6836,266221734.7368421,-10.256126403808599,-55.03399357042812,-10.256116986754968,-55.0339991013245,24024.207000000002,662,84.97899082568807
6837,266221836.19047618,-10.256126403808599,-55.03398186819899,-10.2561169205298,-55.03398810794702,24023.988999999998,698,84.9874
6838,266221932.03883496,-10.25612617455997,-55.033970942864094,-10.256116802816901,-55.03397692535211,24023.892000000003,681,84.9824
6839,266222020.27027026,-10.2561254501343,-55.03396006992888,-10.256116673000001,-55.033964083,24023.707000000002,703,84.93726027397257
6840,266222088.5135135,-10.2561254501343,-55.033949585998954,-10.256116553719007,-55.03394808264463,24023.566000000003,728,84.86722826086962
6841,266222233.0,-10.2561254501343,-55.03393268585205,-10.256116392670158,-55.03393562670157,24023.501,706,84.97048913043481
6842,266222333.33333334,-10.256125209307458,-55.03392121286103,-10.256116287958115,-55.033924579581154,24023.347,737,85.0546308724832
6843,266222433.0,-10.25612449646,-55.0339088817634,-10.256116189655172,-55.0339133862069,24023.347999999998,698,85.07456375838927
6844,266222533.0,-10.25612449646,-55.03389462557701,-10.256116120689656,-55.03390062758621,24023.196,559,85.0592417061611
6845,266222633.0,-10.25612449646,-55.033883094787576,-10.256115994736843,-55.03388958947369,24023.034,762,85.0308056872038
6846,266222734.0,-10.256124250959658,-55.03387156571497,-10.256115841085272,-55.03387826899225,24022.923,598,85.00528037383175
6847,266222832.67326733,-10.256123542785598,-55.03385940551762,-10.25611569322034,-55.03386560847458,24022.816000000003,686,84.98214953271028
6848,266222937.0786517,-10.256123542785598,-55.03384466485664,-10.25611560762712,-55.0338518279661,24022.717,510,84.97291666666666
6849,266223038.05309734,-10.256123542785598,-55.033832962448535,-10.2561154875,-55.033840025,24022.545,667,84.97880952380953
6850,266223130.6122449,-10.256123542785598,-55.033821495211846,-10.256115377443608,-55.03382803308271,24022.315,767,84.99518987341771
6851,266223233.33333334,-10.256123542785598,-55.033806771943034,-10.25611530150376,-55.033815351127814,24022.38,676,85.02604651162794
6852,266223334.34343433,-10.256123294830282,-55.03379524230954,-10.256115224031007,-55.033802641085266,24022.208,586,85.09581395348837
6853,266223433.00970873,-10.256122589111301,-55.03378307009204,-10.256115104225353,-55.0337907028169,24022.162999999997,679,85.19551724137935
6854,266223534.40860215,-10.256122589111301,-55.03376865386965,-10.256114980851063,-55.03377947234043,24022.032000000003,571,85.32262773722626
6855,266223636.19047618,-10.256122589111301,-55.03375680106029,-10.256114910638297,-55.03377020425532,24021.937,649,85.36598540145982
6856,266223736.66666666,-10.256122589111301,-55.03374452488398,-10.256114843708609,-55.0337578231788,24021.815,552,85.3392
6857,266223838.73873875,-10.256122306541139,-55.03372997707789,-10.256114759036144,-55.03374573614458,24021.717,649,85.2792
6858,266223932.32323232,-10.256121635437,-55.033719149502815,-10.256114638554218,-55.033735254216865,24021.662999999997,513,85.25250000000004
6859,266224021.15384614,-10.256121635437,-55.0337079195368,-10.256114398019802,-55.03371957920792,24021.479,671,85.37750000000004
6860,266224085.25641027,-10.256121635437,-55.03369767873881,-10.256114174766356,-55.033704395327106,24021.435,718,85.46327433628326
6861,266224229.7029703,-10.256120681762699,-55.03368137359622,-10.2561140205298,-55.03369043642384,24021.196,720,85.37035398230094
6862,266224330.20833334,-10.256120681762699,-55.033668994903586,-10.256113886466165,-55.03367644285714,24021.217999999997,486,85.27743362831862
6863,266224436.26373628,-10.256120681762699,-55.03365399760584,-10.256113736090224,-55.03366358571428,24021.131,750,85.26352112676057
6864,266224536.20689654,-10.256120681762699,-55.033642417506144,-10.256113587407407,-55.03365121111111,24021.185,588,85.31459770114951
6865,266224629.03225806,-10.256120681762699,-55.033631068404,-10.256113440845072,-55.033638528169014,24020.881,686,85.42488505747136
6866,266224735.48387095,-10.256120681762699,-55.033615946769764,-10.256113301408451,-55.03362563028168,24020.664,554,85.39515463917526
6867,266224837.6146789,-10.256120681762699,-55.033604244016296,-10.2561132375,-55.033615,24020.793999999998,715,85.32226804123715
6868,266224931.63265306,-10.256120681762699,-55.03359245767401,-10.256113145833332,-55.033603825,24020.61,608,85.23362745098038
6869,266225031.13207546,-10.256120681762699,-55.033578080951045,-10.256113006944444,-55.033591325,24020.662,662,85.14049019607837
6870,266225128.72340426,-10.256120681762699,-55.03356702277001,-10.256112924,-55.033575348,24020.414,776,85.20902173913042
6871,266225231.13207546,-10.256120456839515,-55.03355429307469,-10.2561129,-55.03356,24020.284,728,85.32315217391307
6872,266225330.10752687,-10.2561197280884,-55.033540198143456,-10.25611284888889,-55.03354467111111,24020.119,728,85.29401515151514
6873,266225438.46153846,-10.2561197280884,-55.033526923066795,-10.256112774814815,-55.033530444444445,24020.251,740,85.25613636363634
6874,266225544.44444445,-10.2561197280884,-55.03351215362551,-10.256112700740742,-55.03351822222222,24020.121,549,85.2897857142858
6875,266225639.63963965,-10.256119442877395,-55.03350106355188,-10.25611257826087,-55.033505621739124,24019.999,669,85.4807142857141
6876,266225736.66666666,-10.2561187744141,-55.033488895582124,-10.256112472388061,-55.03349224328358,24019.795,576,85.44890829694326
6877,266225839.0909091,-10.2561187744141,-55.03347428639727,-10.256112395862068,-55.03347785655172,24019.75,691,85.39213973799127
6878,266225934.0,-10.256118526458756,-55.033463363647435,-10.256112256551726,-55.033466293793104,24019.763,732,85.34862068965516
6879,266226020.6060606,-10.2561178207397,-55.03345249060427,-10.256112113235295,-55.033454094852935,24019.522,630,85.31713483146066
6880,266226081.21212122,-10.2561178207397,-55.03344324285335,-10.256111965671643,-55.03344110746269,24019.337000000003,552,85.3002808988764
6881,266226232.67326733,-10.2561178207397,-55.0334244152107,-10.256111817910448,-55.03342736567165,24019.327999999998,715,85.34687074829932
6882,266226331.06796116,-10.2561178207397,-55.0334102667651,-10.256111727868852,-55.03341509672131,24019.391,522,85.49653061224488
6883,266226430.20833334,-10.2561178207397,-55.03339898586271,-10.256111613157895,-55.03340353157895,24019.238999999998,647,85.59348623853214
6884,266226535.41666666,-10.2561178207397,-55.03338591257731,-10.25611148951049,-55.033391786013986,24019.165,505,85.68614678899085
6885,266226640.0,-10.2561178207397,-55.033371283083596,-10.256111419580419,-55.03337835944056,24018.935,730,85.67916666666665
6886,266226739.0909091,-10.2561178207397,-55.03335882116251,-10.256111336283187,-55.03336599823009,24018.935,598,85.62567567567562
6887,266226835.55555555,-10.2561178207397,-55.03334525323684,-10.256111216546762,-55.03335379784173,24018.696,645,85.54540540540542
6888,266226938.8888889,-10.256117548261328,-55.03333227975027,-10.256111079347827,-55.03334008913044,24018.577,593,85.50785714285715
6889,266227033.66336635,-10.2561168670654,-55.03331851959226,-10.256110982911393,-55.03332355822785,24018.761000000002,747,85.5257142857143
6890,266227134.0,-10.2561168670654,-55.03330600851831,-10.256110918987341,-55.03331217974683,24018.555,576,85.54636363636367
6891,266227235.0515464,-10.2561168670654,-55.03329169750216,-10.2561109,-55.03329905490196,24018.327,691,85.57666666666668
6892,266227334.9056604,-10.256116606154507,-55.03328010271183,-10.256110853424659,-55.033285843835614,24018.293999999998,540,85.5789436619719
6893,266227430.6122449,-10.2561159133911,-55.03326836410835,-10.256110784444443,-55.033273155555555,24018.197,669,85.48830985915492
6894,266227532.6530612,-10.2561159133911,-55.033253756436416,-10.25611071037037,-55.03326056296296,24018.164,564,85.52614035087723
6895,266227637.36263737,-10.2561159133911,-55.033241028481335,-10.25611069858156,-55.033241581560276,24018.045,652,85.59631578947368
6896,266227743.1372549,-10.2561159133911,-55.03322616577152,-10.256110626950354,-55.03323055035461,24017.947,635,85.56116883116869
6897,266227838.5321101,-10.2561159133911,-55.0332138626664,-10.256110563529413,-55.033219725882354,24017.784,671,85.43129870129867
6898,266227936.66666666,-10.2561159133911,-55.03320010677799,-10.256110504705882,-55.03320896117647,24017.642999999996,554,85.3348888888889
6899,266228025.30120483,-10.2561159133911,-55.03318857083654,-10.2561103544,-55.033193758399996,24017.478,759,85.3568888888889
6900,266228086.1445783,-10.2561159133911,-55.03317875467285,-10.256110202898551,-55.03317742753624,24017.577999999998,674,85.31032786885241
6901,266228236.5591398,-10.2561159133911,-55.03316084543861,-10.256110061643836,-55.03316292328767,24017.361,691,85.16967213114759
6902,266228337.1681416,-10.2561159133911,-55.03314649408516,-10.256109923287672,-55.033152546575344,24017.173,632,85.14708571428571
6903,266228430.20833334,-10.2561159133911,-55.03313493728639,-10.256109782269503,-55.03313896808511,24017.23,676,85.20994285714288
6904,266228532.3529412,-10.2561159133911,-55.03312023866522,-10.256109637777778,-55.03312279777777,24017.076,500,85.1739726027397
6905,266228631.63265306,-10.2561159133911,-55.033108111509335,-10.256109489781021,-55.03310443649635,24016.926,625,85.11917808219175
6906,266228735.10638297,-10.2561159133911,-55.0330933639684,-10.25610934379562,-55.03309210072993,24016.869,637,85.07291666666664
6907,266228840.625,-10.2561159133911,-55.03308041890464,-10.25610925,-55.03307965,24016.752999999997,718,85.03125000000001
6908,266228939.44954127,-10.2561159133911,-55.033066155775536,-10.25610916825397,-55.033067249206354,24016.511000000002,564,84.97415458937199
6909,266229034.0,-10.2561159133911,-55.03305419921873,-10.256109062433863,-55.03305507989418,24016.457000000002,652,84.91135265700483
6910,266229137.36263737,-10.2561159133911,-55.0330397423277,-10.256108954444445,-55.03303997333334,24016.449,657,84.91221153846155
6911,266229241.58415842,-10.2561159133911,-55.03302668561837,-10.256108854751131,-55.03302466289593,24016.207000000002,676,84.94552884615383
6912,266229338.8888889,-10.2561159133911,-55.03301154242622,-10.256108763348417,-55.0330128719457,24016.196,710,84.93308016877637
6913,266229433.33333334,-10.2561159133911,-55.03299811334891,-10.25610865744681,-55.033000976595744,24016.088,764,84.88666666666668
6914,266229532.98969072,-10.256115679838212,-55.032985765106815,-10.256108515602838,-55.032988565248225,24015.971,625,84.83449664429531
6915,266229633.65384614,-10.2561149597168,-55.03297135436423,-10.256108394047619,-55.032976445833334,24015.686,720,84.76067114093954
6916,266229731.95876288,-10.2561149597168,-55.0329591810089,-10.256108245689656,-55.03296284482758,24015.653,601,84.69701492537307
6917,266229834.0,-10.2561149597168,-55.032943572998036,-10.256107992805756,-55.0329438381295,24015.588,684,84.63731343283582
6918,266229936.66666666,-10.2561149597168,-55.03292920512534,-10.256107850359713,-55.03293073309352,24015.49,527,84.60643410852713
6919,266230028.6624204,-10.2561149597168,-55.03291746857875,-10.256107725555555,-55.03291824611111,24015.317000000003,669,84.58666666666666
6920,266230091.71974522,-10.2561149597168,-55.03290765935726,-10.256107615555557,-55.03290664111111,24015.176,535,84.56133333333331
6921,266230233.66336635,-10.2561149597168,-55.032890319824226,-10.25610751962617,-55.032890773831774,24015.14,647,84.49466666666663
6922,266230333.33333334,-10.2561149597168,-55.03287506103515,-10.25610739871795,-55.03287747564102,24014.968999999997,566,84.42800000000003
6923,266230433.00970873,-10.256114725973099,-55.03286081201893,-10.256107277777778,-55.03286512222222,24014.839,706,69.96853535353796
6924,266230530.92783505,-10.2561140060425,-55.03284874740915,-10.256107182125604,-55.03285316570048,24014.72,601,50.38353535352672
6925,266230632.0754717,-10.2561140060425,-55.03283418927874,-10.256107082978724,-55.03284024468085,24014.456000000002,696,61.55355932204186
6926,266230728.28282827,-10.2561140060425,-55.03282238738705,-10.256106974566475,-55.032824731213864,24014.426,605,83.30497175142276
6927,266230829.16666666,-10.2561140060425,-55.03280785157504,-10.256106860115606,-55.0328131716763,24014.394,762,83.80336683417086
6928,266230933.6734694,-10.2561140060425,-55.03279503024351,-10.256106762015504,-55.03280064263566,24014.228,588,83.86934673366837
6929,266231035.7142857,-10.256113753026868,-55.032779460050634,-10.256106662962962,-55.032786970370374,24014.078999999998,681,83.92058394160584
6930,266231135.9223301,-10.256113052368198,-55.032765107996305,-10.25610649047619,-55.03277154285715,24013.946,737,83.84746268656716
6931,266231237.7777778,-10.256113052368198,-55.032752493153446,-10.25610641111111,-55.032757733333334,24013.729,718,83.69820895522386
6932,266231339.0909091,-10.256113052368198,-55.03273804982507,-10.256106281944446,-55.03274464375,24013.688,530,83.62529411764707
6933,266231433.33333334,-10.256113052368198,-55.03272625080593,-10.256106144736842,-55.03273258947369,24013.555,735,83.60053921568628
6934,266231532.98969072,-10.256112826239217,-55.03271213020246,-10.256106013157895,-55.032722326315785,24013.467999999997,493,83.603133640553
6935,266231635.0,-10.256112098693801,-55.03269939229945,-10.256105917431192,-55.032707180733944,24013.276,574,83.62617511520739
6936,266231738.46153846,-10.256112098693801,-55.03268485373635,-10.25610576153846,-55.032692292307686,24013.11,750,83.61634408602147
6937,266231842.30769232,-10.256112098693801,-55.032671808039076,-10.256105655244756,-55.03268055524475,24013.001,764,83.55720430107529
6938,266231938.0952381,-10.256112098693801,-55.03265810475768,-10.256105579611651,-55.03266907281554,24013.034,669,83.50573033707866
6939,266232022.2222222,-10.256112098693801,-55.03264740089966,-10.256105479518073,-55.03265355903615,24012.806,669,83.46123595505617
6940,266232088.2352941,-10.256112098693801,-55.032637328104244,-10.256105357831325,-55.032643215662645,24012.718999999997,776,83.4861904761905
6941,266232233.0,-10.256111145019501,-55.032619591915235,-10.256105262857144,-55.03263183714286,24012.468999999997,706,83.53380952380957
6942,266232333.33333334,-10.256111145019501,-55.032605142304426,-10.256105183098592,-55.03261942112676,24012.372000000003,608,83.29977611940305
6943,266232431.77570093,-10.256111145019501,-55.032592880391654,-10.256105042253521,-55.032607097183096,24012.22,747,83.13386363636364
6944,266232529.03225806,-10.256111145019501,-55.032578211958686,-10.256104849462366,-55.032588496774196,24012.22,559,83.06568181818182
6945,266232635.57692307,-10.256111145019501,-55.03256284843367,-10.256104743262412,-55.03257378439716,24012.054,664,82.9941007194245
6946,266232735.41666666,-10.256110879563767,-55.03255037917301,-10.25610467883598,-55.03256058571428,24011.992000000002,562,82.92143884892091
6947,266232833.0,-10.256110191345199,-55.03253650665285,-10.256104628571428,-55.03254701428572,24011.828999999998,698,82.83590425531918
6948,266232933.00970873,-10.256110191345199,-55.03252407185084,-10.256104533333334,-55.0325334,24011.578999999998,515,82.74547169811323
6949,266233031.95876288,-10.256110191345199,-55.03250995124736,-10.256104396296298,-55.03252096296296,24011.488999999998,652,82.67
6950,266233135.41666666,-10.256110191345199,-55.03249713071842,-10.256104334567901,-55.03251034567901,24011.427000000003,598,82.61970802919707
6951,266233236.89320388,-10.256109920202507,-55.03248270820172,-10.256104234328358,-55.03249871940298,24011.391,718,82.59303797468347
